Gene	TCGA-C5-A1BF-01B-11R-A13Y-07	TCGA-EA-A439-01A-11R-A24H-07	TCGA-EK-A2PL-01A-11R-A18M-07	TCGA-C5-A7UC-01A-11R-A352-07	TCGA-GH-A9DA-01A-21R-A37O-07	TCGA-FU-A23K-01A-11R-A16R-07	TCGA-VS-A9UL-01A-11R-A42T-07	TCGA-C5-A1BM-01A-11R-A13Y-07	TCGA-FU-A23L-01A-11R-A16R-07	TCGA-ZJ-AAXB-01A-11R-A42T-07	TCGA-C5-A1BN-01B-11R-A14Y-07	TCGA-EK-A2RM-01A-21R-A18M-07	TCGA-VS-A9UB-01A-22R-A42T-07	TCGA-EK-A2R8-01A-21R-A18M-07	TCGA-EK-A2RJ-01A-11R-A18M-07	TCGA-VS-A9UP-01A-11R-A42T-07	TCGA-ZJ-AB0H-01A-11R-A42T-07	TCGA-R2-A69V-01A-11R-A32P-07	TCGA-EK-A2PK-01A-11R-A18M-07	TCGA-VS-AA62-01A-11R-A42T-07	TCGA-VS-A94X-01A-11R-A38B-07	TCGA-MA-AA3Y-01A-11R-A38B-07	TCGA-4J-AA1J-01A-21R-A38B-07	TCGA-C5-A7X3-01A-11R-A352-07	TCGA-C5-A7X8-01A-11R-A36F-07	TCGA-EA-A5ZE-01A-11R-A28H-07	TCGA-ZJ-AAXT-01A-11R-A42T-07	TCGA-IR-A3L7-01A-21R-A213-07	TCGA-C5-A1M6-01A-11R-A13Y-07	TCGA-C5-A1MI-01A-11R-A14Y-07	TCGA-VS-A958-01A-11R-A42T-07	TCGA-C5-A1ME-01A-11R-A13Y-07	TCGA-VS-A9V1-01A-11R-A42T-07	TCGA-Q1-A73S-01A-11R-A33Z-07	TCGA-MY-A913-01A-11R-A37O-07	TCGA-C5-A907-01A-11R-A37O-07	TCGA-EK-A2R7-01A-11R-A18M-07	TCGA-LP-A4AU-01A-32R-A32Y-07	TCGA-C5-A1M7-01A-11R-A13Y-07	TCGA-IR-A3LH-01A-21R-A213-07	TCGA-JW-A5VJ-01A-11R-A28H-07	TCGA-EX-A3L1-01A-11R-A32Y-07	TCGA-DG-A2KH-01A-21R-A22U-07	TCGA-JW-A5VG-01A-11R-A28H-07	TCGA-C5-A1MJ-01A-11R-A14Y-07	TCGA-Q1-A73P-01A-11R-A32P-07	TCGA-EA-A3Y4-01A-51R-A24H-07	TCGA-JX-A3PZ-01A-11R-A32Y-07	TCGA-VS-A9UO-01A-11R-A42T-07	TCGA-C5-A1MF-01A-11R-A13Y-07	TCGA-VS-A9UH-01A-11R-A42T-07	TCGA-EA-A1QS-01A-61R-A22U-07	TCGA-Q1-A5R3-01A-11R-A28H-07	TCGA-DG-A2KJ-01A-11R-A32Y-07	TCGA-FU-A5XV-01A-11R-A28H-07	TCGA-C5-A8YR-01A-12R-A37O-07	TCGA-C5-A7CM-01A-11R-A33Z-07	TCGA-MA-AA43-01A-11R-A42T-07	TCGA-FU-A3TX-01A-11R-A22U-07	TCGA-EA-A5ZF-01A-11R-A28H-07	TCGA-C5-A1MQ-01A-11R-A14Y-07	TCGA-VS-A94Y-01A-11R-A38B-07	TCGA-C5-A3HE-01A-21R-A22U-07	TCGA-UC-A7PI-01A-11R-A42S-07	TCGA-EK-A3GM-01A-11R-A213-07	TCGA-EX-A8YF-01A-11R-A37O-07
RPL15P17	3.996238901718138	2.984629491288079	3.95299826311579	3.006724143272237	5.153095559150674	4.88328606876737	5.041594609044416	3.9248446801770513	3.766508174644215	-1.762985965671017	3.3338585125541838	4.145208708721003	5.485946979488286	2.9944710599848574	4.256319129048188	3.62690038831226	4.455632502488795	5.863841115752385	5.767815015047451	3.8081990155361045	2.0593418605770033	-1.762985965671017	4.2456997801159275	5.920995381379874	3.2667635184735233	1.9566966809086597	2.012033805055883	3.649460278881039	3.3329459905036054	2.1022097241516264	6.132612462105935	4.7824607104526535	2.7181207555785933	3.8756150875766715	3.75547777210202	3.752383512703419	4.415109645938347	4.85964961067299	3.6403249117885443	3.0953275219455145	1.9015878300716622	5.951070247306976	2.288457279265136	5.065663896261203	3.982411620308525	4.868624767148956	5.008920258121567	5.294946175836844	3.6341941352884333	5.868124891259258	3.426819654196741	4.515730284779933	4.4637030936916355	4.508480053789511	3.0762524984127797	3.2020583183756837	4.7354328717890795	4.628637523970278	2.2387765084598077	1.9156644214769663	4.749605892536157	2.562613527983875	4.53238640400877	4.482982293728385	3.7578642174823433	5.121712504390155
RPSAP5	4.571673557706633	4.5329595383302514	5.926213362507935	5.997657059995065	7.0748772368790025	7.092749607439647	3.6552368360129943	5.622435508826875	4.559866303241374	7.33423964921448	6.930603224494313	6.190543458130457	3.1262928277701665	7.274540995639824	5.050965205320869	4.202335044300756	3.088044339538924	5.9278274089037435	7.531499723181549	5.368381050552976	4.872718187579743	4.416922785739402	5.659138233730926	6.496430037368369	5.137381454172444	5.601278209664095	5.6605379179285205	2.952903470702407	4.312833450624302	2.6776443801401215	6.8145295096197245	7.7146191372945365	4.834795920439559	5.847873252578129	5.483245067964219	4.327818168691914	4.010332245226296	6.129881918688169	7.034099195498437	3.6707621779340096	6.94861539391297	6.526504903295471	6.638500446325926	6.771662246581979	5.438465266308393	6.024163777966415	6.3160301673356125	5.870380831825339	5.042329652269314	8.070889411738342	5.560622248538607	6.401900527619403	6.688861310036734	7.768464793092446	6.5142240876139095	5.331328807513785	5.3108675277775745	6.310267105718881	3.768464293006716	4.978979386915246	7.514254979272283	3.13804818397237	7.286043734773826	2.3608299691430057	3.617130614994676	4.8588843989473025
TIPARP-AS1	7.088907762025078	6.031879330940861	8.194644827974203	7.3035595936522535	6.457983009131286	8.018834332311007	5.890484399586737	6.063469192531691	9.264957389951958	8.608718894630998	7.350444747952586	8.42248388938678	6.874179057579969	6.427068443496952	5.858927536610948	9.221209874178667	7.292108539410433	7.974193171506967	6.521632678474208	7.446734556299711	7.257098383455254	6.212057934378692	6.003338575218178	8.009552233058242	6.322323422379947	7.448446346716479	2.4050160960215243	7.304481656324118	7.102221036556175	6.207558949067931	5.828936614883353	9.541485333305896	8.176226853103	8.959283639868737	7.164926672806524	4.552496289489236	7.406033379220748	6.414400151985314	6.144225679461613	6.613332904824662	5.510289958432584	7.744161233417404	7.8036491095158516	5.940442029358961	7.713479080047436	7.498001814502301	6.923759502995287	7.26565456477668	8.50502850571333	11.696922913649725	6.592872936169376	7.416841930174021	9.75282174051969	9.375358553260602	7.122386101892024	7.011858173093218	6.5334448065958055	6.8166485125147185	7.731220606471633	8.440873407825896	7.936335277196455	6.473047632601693	6.194630825656815	6.304481496880047	7.444214008536513	7.143816279525792
MRPS6	13.860843414985276	13.099483574245683	13.708772774972713	12.541396311281162	12.780195497402477	15.271259388373204	12.198844184493096	13.646303059725833	12.806825211817047	13.558598196847385	14.187405715902967	13.36995347820863	13.073250344472434	13.320183459477747	12.399636522286226	13.308049401144865	13.524961876075764	14.913163035107193	12.862426589739005	14.131337747843466	13.058823935427947	13.6606836321981	13.108688033904853	13.21320850180288	14.591301662545623	14.080325793361466	13.875599445868618	12.605377820128272	12.379436415038885	13.141684047288178	13.442486534882098	14.391044324100259	12.647258252620096	13.413599034657024	13.263018992214581	13.983283518647669	13.164910903665774	13.694089619904757	13.662981547247735	13.398548150444636	13.870132889100768	12.924230192194084	13.215109673524482	13.453800229536613	13.05368091569947	12.823859449149843	14.441422172473512	15.181735493531521	12.861140232151104	15.5675643829961	13.464938919121344	13.083873825222511	14.667931343248707	14.561899778788666	12.809457003740771	13.708179686413493	13.731211676380873	13.825310412308578	12.689488338885619	12.931295049659834	14.340718872274884	12.749571102045737	13.77818887677346	12.45117112482243	12.608443508372174	12.843973870276713
ZNF512	12.465834827366091	13.380613070802838	12.954951175049892	11.43172613107122	11.945685691544165	13.615608609033954	13.208050961625116	11.889098443461842	13.328726475724528	14.42327915028627	12.698525831927093	14.100740902905262	13.023661418127205	11.917652479376258	12.206363365655879	13.338004741316286	13.01149174361896	12.841754288740072	12.173453405776064	12.490142843530617	12.406532529465418	11.8595994738003	12.574665927130111	12.430485591577632	13.5072918543337	13.312921586225999	12.549814766301282	13.252459647070975	13.704951000875326	12.607512829725751	12.114430502396948	14.493830446370216	12.358613546065666	13.129331880047722	12.653637158619352	12.21756340555817	13.170733593905828	11.960235137828349	11.990530914584465	12.987577642854957	13.257469316748633	11.89326868297632	13.646696350943886	12.64846493664217	13.181425605326641	13.334772706959798	13.324453344654343	12.643037373599151	13.716878476261108	13.965521023839203	12.647650548087132	12.936881253148167	14.467592547190842	15.632567257610392	12.164653948018197	13.569566529683103	13.234457954544569	11.699987792937424	13.199436587737134	13.227218250916394	13.704442383640487	13.202563134102824	12.662743226139156	13.321519521535354	13.351882825826497	13.213936866485774
PPIEL	11.620214042280661	11.4279720181517	11.662727050764854	10.67647479554116	10.708869313139196	10.12971830746205	10.47223583749744	11.265924314764863	11.277806538344795	11.276217364608698	10.88136670984343	9.59233117792559	11.544201918873977	9.886538222482535	11.207775770226583	11.080555486899172	11.369772561908217	11.437329855438296	10.957944370846654	10.138835163310382	10.964682503770547	9.88549370139097	12.04217816571667	11.32837774364394	12.238543752445377	11.315889617442647	11.87236701211965	10.372492488190105	10.280108805737878	9.927738406909231	11.43708895310531	10.537010952174693	12.357502351678402	10.625507128073277	10.475381660955627	10.89401938876006	11.615919982688354	11.667362199451048	11.37381721642161	10.754102633932213	10.434298390956354	8.401846836567671	12.080891476216298	10.516965739162625	11.176238368868919	10.718972566161412	11.356516858183095	11.079313910406952	11.090242080470233	11.041197805087325	10.804224309793494	12.198934452982108	10.472876496437642	9.44850180626052	9.615901867533957	10.729861229032363	12.01819451214724	11.439317451039724	11.78354200272329	10.637479814104783	10.149733220481288	12.314433758282899	11.699991923087975	11.974165716741766	11.455148490355842	11.735286751888104
NFS1	13.595582415859166	13.506309219764606	13.20250410991688	12.573640293113407	12.653134875549677	14.409691099080204	13.074496681066694	13.15911379886777	12.66200271425252	13.976589370161687	13.008384828860876	12.747267234967147	12.622781254730366	12.992821638114242	13.261390715346572	13.237721737644858	12.587580441603066	13.121881936866627	13.24223579721462	12.734019997446794	13.48229637958317	12.983158367923878	12.892673339767642	12.731977326878196	13.558124740779158	12.962070170431893	13.225340994253651	13.071424794912907	14.112338951461567	13.375614239824648	12.316073255550057	13.137457039358145	13.52811619461944	13.867334787573222	13.399383544582431	13.055617243043368	14.05964624881916	12.960284898719438	12.764875347804793	13.670328288234566	13.25895149181881	12.772342125908622	13.088615477250496	13.151986523606439	13.255393149057165	13.250514038753899	13.07073143621055	14.012751502864429	13.22799127870345	12.750147128103944	13.490271737908351	13.208584925589214	13.562229775811021	13.73940569905105	13.271130075084994	13.653142587412761	13.470644118033118	13.857102767714812	12.794770261768846	13.715417360777755	13.300152668565445	13.1132301210601	13.810060160202484	13.332224298427708	13.263230200603678	13.341391661908382
FAM86DP	8.059327229215171	10.420276878880758	10.4984758520985	11.04494930541042	9.66813478171238	10.824368337898607	10.913280683573275	10.535232070257806	10.530501156126446	10.239624818351146	10.68133843647214	10.056921084561774	10.297621849227587	11.503366817966791	10.414804659096971	10.173952513582286	9.874658397489883	10.042082198705378	10.994450412296707	10.946953410107138	10.827828407744162	10.810883085387378	10.267022762008862	9.795587468439532	10.463488962663044	10.245365870711371	10.19993125038115	9.984114678448941	10.531689110869966	10.28912312181104	10.776810279422754	11.251381085369252	10.684590617798456	9.88547824936325	11.331620506512113	11.562880885496241	10.264256310387285	10.994326987685598	11.767116601093427	10.150533518509782	9.688842566002418	10.622512870906716	10.856220969808039	10.074420644624738	10.938752074165238	11.226967133629303	9.886451545009805	10.91768231294774	11.046110149036855	9.697423191223733	10.668219979026897	11.414911433580077	10.483166709674661	11.162222777691307	9.31498369260579	11.080652166371104	10.614465147024003	11.04945183489113	10.169134415109962	10.095732759729957	10.569916668005762	10.023019207636182	10.299001324740576	11.273867650617975	10.849373092338245	10.26768974418721
DDOST	16.04536074513785	15.740774731130278	15.769398504110978	15.96297741995722	15.977861614868399	15.284955769598426	16.038896420921972	16.089194471565836	15.937776318214564	16.118224033750415	16.106674475388534	16.206471586614008	15.457814528190008	16.525249553664345	15.809582022428323	15.833786206745406	15.423713361948309	15.4265395529336	16.027505711010736	15.629348387757132	16.017510792379515	16.2066244731929	15.808711240502317	15.725824089019909	15.646818448877864	16.15108035843657	15.928931405605812	15.494596389432763	16.604560983925587	15.729218257510562	15.246752577537233	15.336757435523934	16.15259448677866	15.899073654246038	15.169671354208244	15.669820666025986	16.20119608677435	16.073500706725213	16.375255702002054	16.28859971139755	15.358763870290616	15.99475530982484	16.184743957362453	15.555405213296531	15.140063615962351	15.673439249631588	15.38775055978101	15.920792329859498	15.361957413282928	15.894630024737108	16.095816383005857	16.2524962980971	15.545568105014665	16.02875106014684	15.742326294331953	16.969320317418827	16.699771265184438	16.290033708813088	15.931350815419886	16.480006341428272	15.52772568287847	16.679196606510338	16.340698460377222	15.578727930670887	15.696738018136175	16.253169740793236
LINC01011	9.332789315681136	10.109934873549376	10.720035760769694	9.538499884456627	7.8027158892510045	8.747466561288975	11.080990600749363	9.783830023589866	10.148434739292462	8.999347329471064	11.13163561559007	10.008095260891874	8.402915607487348	9.73110756827789	9.631045162684131	9.370515519652855	9.107904885935765	9.412534801099834	10.161595886514053	9.763266119293654	9.638688971518786	8.714074610421736	8.488046160798325	8.915262118300825	10.684095213553647	10.117168721250616	8.36680498545267	10.372233602450132	10.093611953003538	10.273929205998696	9.327961518707797	9.57914978855624	10.114461592068292	10.102347716153915	10.46885668934667	9.582176199303914	9.388483717770683	10.4447148441237	9.912800570303899	10.44698230369274	8.455720750094594	9.471576113740623	9.445858395838869	9.128566773062666	10.001192284591973	10.155474658599815	9.727279386859502	9.325592032374955	10.962108581812402	8.720156414864089	8.912885500176555	10.444731621316674	8.63861849392256	9.852727265454257	8.927227722953893	9.009199140981035	9.295401122028936	9.30131624547252	9.246265744375263	10.007396976143951	10.4907193008069	9.13254201226254	10.160914668927244	10.484881126980735	9.651153803438236	9.730512688367599
TMEM199	12.40691877918012	12.257129061639894	12.667494516492434	12.362181587435561	12.544698434474359	13.671151446029773	12.08073070626424	12.78721270756348	12.52465706709054	12.99278449109344	11.843355564536871	12.456607176962624	12.34572143066807	12.528834252310835	12.689951236555734	12.17495476346914	12.451175079791978	12.935283406384851	12.409642130394118	12.426258371436816	12.062961188202385	12.080268523622506	11.889860117514388	12.40997369482345	12.857644227895513	12.173068337299604	12.498850975100147	12.479470044834443	12.687977408350868	12.548795470058526	12.123948095140545	13.160890982356932	12.693040587126388	12.693323423239418	12.669594607116364	12.756579103011935	12.35082336582728	12.63099134702819	12.410675616865669	12.725250914433476	12.237351337690756	12.584529899857248	12.55576774513723	12.556048161076019	12.29365395446825	12.386250475989119	13.254792340990738	13.044837465715322	12.555685407428024	12.82316712468073	12.607468204014454	12.130424290099892	13.42896086489011	15.012559815313722	12.134328818117659	12.930114927308699	12.557920842104856	12.612570016038804	12.474487972630264	12.655113745135807	13.064462615686407	12.728882991369211	12.56122162642157	12.758741873833912	12.858354376116214	12.100624064878694
PELP1-DT	9.277807798031198	9.46675785222721	10.755130976929038	8.58531709325331	5.329453564108273	10.497259085254507	8.730966436329426	8.208765755451404	9.56633231433632	9.477926900560766	8.601557249960388	9.75041832078729	9.17744691483169	8.421253934567263	5.020235561931327	10.927967637243325	7.078746939195715	8.430724525060187	7.727083860834361	5.543395603421479	8.723049404025602	0.5420800718678305	9.116934094731699	7.644602467459281	9.658859414196293	6.177202686177522	7.540919589820704	9.940309934988608	9.597912520584522	10.034639865838978	4.808167840613418	10.216722417499549	9.483595948284593	9.816723544676332	8.205778995719148	9.764940166065763	10.799323905617682	6.974160587772422	9.876603093939677	7.362600352962088	9.550383119193642	4.274620291263429	10.412212118851564	7.951455395851044	10.408718497477494	5.216693279390817	9.656965274524861	8.181361049845588	10.298599437976074	10.489285257333464	7.701932072309362	7.718989148686811	9.810609802806349	10.702899949683461	6.672686053045006	10.801206575485152	10.726133233570163	9.691549395847629	7.6314089951757715	10.596632858497916	9.474698521750364	7.130866743734235	9.47399943959416	7.672333130896397	6.89689382213821	7.953531798517631
TMEM141	12.57638126587162	11.62071237827069	12.802909720790097	12.686324183781018	11.389655212565579	12.322324172600716	11.83560145041318	12.800848810852921	12.666069420168714	12.123686848715039	12.757291160286936	12.256227761865356	12.696197944662783	12.89511894873923	13.2174412008931	12.096513182500784	12.640770858386801	12.501201081543902	12.718871724041316	12.377545651467777	12.441403605729668	12.545019315809391	12.202508846722957	12.741677515516253	12.801368901738735	11.901311993896865	12.768367188121536	12.808468665575266	11.512193491381822	12.329126215408492	11.44073293482083	13.745371575790502	13.11095693513407	13.065385809960045	12.162483236377879	12.744843275634757	12.251209210764054	12.57540896672941	12.109320909216791	12.304799478270528	12.608453561696036	12.447890853064225	12.299810221604112	12.175344636486397	11.846421996436904	12.58748985556111	12.991816447911214	12.493937763668283	12.835127150696245	12.96093697555762	11.556326826116932	12.03921835578515	13.664736903102321	15.235065763235799	12.16748399446812	11.59955038325654	11.654140977345948	12.108709444365084	12.585493794392116	11.961185593935108	13.428694347071625	11.658373932931365	13.303460708052494	12.586761843943025	12.377176455878132	12.36161160444337
ARHGEF35-AS1	8.55027278968914	10.076458413051675	9.31389245022434	10.091568492566402	10.258632665805369	9.484598374916228	9.168425630214411	10.379425672573461	11.303612142257123	8.594606698202693	8.608819593979756	9.772066163151507	10.7915749543588	9.555821912426776	9.70741168075352	9.851311197956854	11.399308915736224	10.397457987260108	7.275469933946854	9.785293619046413	8.855755556647566	9.235012677756611	10.434962628983168	9.529694185601972	10.451518797734778	10.352594873038136	8.767487397824699	8.402926580587955	9.252013625884626	9.460956811269586	10.580080669685458	11.15406276546522	9.939751520710775	10.143306400625146	9.094894483447046	8.00250981020648	8.597342438126876	9.78231064366993	9.557807490312015	9.379456549485017	9.099864235371673	10.437413137889372	10.345065337965746	10.114315932285486	9.318508239429896	10.434695767575874	8.996840901120105	9.435980636818858	10.276342955590117	9.613964048919375	11.60104356315222	10.4248274922159	7.068008753191554	9.013063763187741	10.582286067179503	9.498802933464159	9.176908924323161	7.733946388148654	8.871060618726808	10.379088243611495	10.781386548505854	10.407515067165434	7.6489403690507585	11.358421020587908	11.052172954340516	8.2017789430585
RN7SL130P	6.6007036960096075	6.014902013128655	5.434562117933692	6.44806728697484	6.466226904137508	-0.28142211085311497	8.321265235516023	5.664770770189731	6.232369767134368	-0.28142211085311497	4.8154223673720855	4.340436585603406	6.555631476616045	5.7655998771046475	8.041906452201028	6.3110598490033905	3.9941735383683312	-0.28142211085311497	7.962529912539353	5.697194215985148	5.056223469785409	3.409374360684888	5.9865587318514635	3.892775247009731	4.748327373291425	3.4382605357265614	6.207670491855933	5.60674007972866	5.218962649453708	6.303673488784943	5.518753942776126	4.709626767676017	8.307271674510371	5.357178942394573	5.237041626919922	6.948663190504417	5.4882621851089075	6.796646623361786	6.104742717036891	4.576891376763417	4.890200997864016	6.162308482893813	6.020606034148291	7.029023593211221	4.676650531962366	4.9591994501226235	6.1316810063532134	5.064589774070344	6.677715173854754	-0.28142211085311497	5.48011000802484	6.796663283286034	-0.28142211085311497	-0.28142211085311497	3.607354643548142	6.237458006343191	5.639990823791211	3.608693880112762	6.546989720055625	3.397228276294868	3.971100953829298	6.7885026510249515	4.251801398445063	5.171377717099437	5.905668365445791	6.754058053500685
C9orf85P2	2.2101121351058644	3.728783318222641	3.8147008518081584	-1.3299794200066293	4.024836146178849	3.925062285694376	4.080914879819687	4.042903138523086	3.630085417269003	3.649392551901351	3.7668650582185714	2.3493150934910365	2.983864717446059	2.479853335607813	2.2114973592561635	5.042599627569516	4.480044613018835	-1.3299794200066293	2.4914799176923057	2.7156903839325413	3.4404325651405516	3.303846449356947	2.4437315909044326	-1.3299794200066293	2.7432716391878946	2.3897032265730473	3.3913613022583866	2.8104753603782995	4.485945140915766	3.0867955346526594	3.8981218599874765	-1.3299794200066293	3.151127301242981	-1.3299794200066293	-1.3299794200066293	2.662170385980644	2.906683943163869	2.391664800219098	1.8816952617973821	2.968027986295439	3.8416436887105023	-1.3299794200066293	3.6772894367211126	3.7910207277022483	3.228444581283195	3.3446337875163574	-1.3299794200066293	-1.3299794200066293	3.7538058744756615	3.0432574526267953	-1.3299794200066293	-1.3299794200066293	-1.3299794200066293	-1.3299794200066293	3.5092590440771674	4.204547975486884	2.661134607352672	-1.3299794200066293	2.6717830541241954	4.261596300810575	-1.3299794200066293	2.9956200736482628	4.1717491975679115	2.2184018588188983	4.190870763146731	2.4793005068745106
RBM12	14.995942644805622	14.890469679295789	14.458476916570177	14.733545994596719	15.261025003723294	15.156127186875718	14.72706382546171	14.671374279033335	14.629851430916021	14.884215576467659	14.351184131117094	14.504760625518067	14.432806359093545	15.355175827648642	14.871144956661379	14.94655097784214	14.377337562748675	14.39064830085154	14.852189502140936	14.930020184101455	15.087706592579694	14.907189805521751	14.529965137380108	14.240586879978288	14.300090105994478	14.489681134551054	14.934157244436577	14.216467825574748	14.548723928412581	15.014443875990146	14.679345959625996	14.903802961424452	14.581457969946085	14.570247331394242	15.07548420602528	14.538084593565925	14.797596836856103	14.769323491603473	14.45726704260791	14.709210607591077	14.49085675805198	14.520036378279627	14.744487434455129	14.304087358165608	14.8024845063076	14.539892482279859	14.605782104703144	15.40003537700365	14.51208530738402	14.95628050653452	15.150957391413739	14.605286630357007	14.893380061918556	15.182546800132444	14.384713066610406	14.58926456987653	14.591725787902071	14.772932527704343	15.013752730269141	14.582989277361579	14.824526117242513	14.58973395817149	14.929471804259203	14.838565147635562	15.285794913309022	14.20078980238978
APOBEC3C	13.256103522480261	13.27049871195124	13.553410494060032	13.508378610838669	13.418217652192263	12.450903404300313	12.968096392107633	14.412615117018237	14.393859571221867	13.138630906360165	14.156817568213361	13.820051630515398	13.413015008032763	12.500053367135152	12.820445879939784	13.425707372891425	13.93000802119004	13.923456146474779	13.731890738093137	13.942756715276028	12.956463802379403	14.445434707106275	13.651928795135976	12.663838620333875	13.451468887549646	13.796951845236944	13.717114757804316	14.54407523837841	12.840502524525727	13.504214037087912	13.289192389639261	13.400571644584804	12.167902613108751	11.281677339718838	13.897148523706804	12.838235125323887	13.832318669423245	13.19704153986172	14.023719589553698	14.533594013604567	13.477308075802407	14.076481314676489	13.331106637626403	12.88122439742547	13.329908178115677	13.5960218956123	13.868638306151599	13.518928358967317	12.083353629892576	13.398968479525609	14.3758368597756	14.932252343390962	13.724432305818297	13.484316872943184	14.22534526912929	12.387842007409667	12.568707578181394	15.590880329786357	14.674132724940003	13.65589486351095	13.448926805717042	12.906737647747185	13.016502802001861	12.856930717496777	13.715205288626372	12.788496280770845
KRT18P34	10.011834354752947	6.2979235649744005	7.208083504625765	8.076067311073743	9.311536687127179	7.221837426291103	4.658361151658268	10.777617974977693	10.003429237384152	5.745526362928455	7.061098087562877	10.237120510294242	10.399706080811509	9.280568001207499	6.526866731011214	10.370997485999714	9.825956080732754	7.660873773744678	6.825503323477699	10.045959611645909	10.438677647435831	9.388726237715705	6.774840136807418	8.325242498117696	8.458481488105797	7.842116269939089	8.759342793084201	9.869414217741262	10.593451915682133	8.122582824073238	9.418264125114742	9.037714175357362	7.998154748093519	8.121305835606874	8.260817406999386	8.7578121386925	8.021125950395557	8.838874547213502	10.912344602736267	8.318525533414439	8.227322687060145	6.731072435060941	9.089915173018355	8.588444019396572	9.107769293096734	8.637244307608578	7.825164936221061	8.200097352599157	10.4084786337118	8.774096473522816	8.622560531161179	8.122462256114	8.395790207975173	9.192946307598445	8.02298847337285	5.731198675067175	8.131770798300632	7.887853768186021	9.700245193072838	7.3426926713119816	8.647501162892109	7.35494106288688	7.706908416258155	5.251523401472901	5.011455844480616	7.9381379828456815
RPS27P13	8.22135370795076	7.445305280751688	6.746768118111678	7.679399799746948	7.893376138232888	9.304512103499368	7.366627994466086	8.300512024202503	8.313623590500017	9.5230601361921	7.651346488135255	7.991790706690342	7.779046296302488	8.556834631925623	8.279958494141646	6.953615581005637	8.665739379465801	9.25982355026317	8.45159574456849	7.837996854907937	8.146144484474437	7.639422567276593	7.132708006908013	8.360908249127734	7.751970574415861	8.681826431184994	7.52045553440267	7.347491835842623	8.109284584182772	7.13558469787751	9.056571421885382	9.543571460889254	7.684682830120368	7.850228730106137	7.935314154173639	7.251340972748281	8.17255529688335	7.979580343421384	6.72282741420833	6.7287388831094015	8.187117295569312	7.659924898202302	8.509358896320002	7.6070238742296254	6.453334803513768	8.59267746984112	8.35514558570189	8.398416242872882	7.963925384299085	10.677109056587696	7.65390202995907	7.419897616714312	9.022502709572185	9.64284882996592	7.328251435396847	8.006794801453783	8.288387066711875	8.100363207537058	7.7347622172988295	7.416377786706704	9.855278307306797	7.643506233982558	8.309246929014536	7.905180634901235	7.232731284206491	8.276364491683387
ODCP	6.682771264118346	4.8705556639707215	2.6450638260653747	6.987267450432223	7.367261064695252	2.2038919685396055	7.255035516707148	7.500988366722017	6.73533785842462	5.724408428939045	4.277014938315956	-1.539832940222534	7.986943253928435	5.757439088972767	7.232948122446908	5.0526490196339715	7.417075490869259	4.775973398101535	4.51951599223469	7.972287315181801	6.090913378427246	6.624679263858808	4.7281479024820445	5.562689455368917	5.625076179417029	5.53612893869608	7.338276833592735	5.983701135527164	3.960551820084289	5.691864731985165	2.7262548285230537	2.495882121324409	5.883612398385035	4.506547586954496	6.345241626647545	6.066544695248875	3.9720960715182665	7.594219099364028	4.5287094470105265	4.293395398948811	5.340460692915426	5.994566853420437	3.0672740085519	3.9858030009332728	6.801781961853725	3.7007886207532046	2.1640744937081857	3.2388434591087094	5.511688888121078	2.8334039324108904	5.428814535933688	5.816474924870991	3.1399168234971047	3.750188860035527	5.580440610067519	3.4252113438241665	6.532870877278767	5.26252583932203	5.9008279801222425	5.2049497983848285	4.246289159973486	5.309487923777417	6.741696699150987	6.4702152295161595	7.0573149609276635	6.691051821081844
MIATNB	10.422650300881108	9.825672342561035	10.788274545836893	11.403936067806969	10.927748721377393	10.754578737186348	10.1300696703196	9.962638070493588	11.279972869497437	11.084359005931534	10.782093525810225	11.109425529812984	11.347469736738688	10.781639773369314	10.258215140139642	7.720916933897192	10.672606619218307	11.234507189229793	9.959373982257013	10.957148550707684	8.830716469856302	10.632978558182819	10.993993429038275	10.72352844063058	11.19674462552904	10.210029673229325	10.835965457214604	10.537345851880927	10.566581182033836	10.22101219168642	10.800047873549136	12.013248502351322	10.826405637074673	6.107349953823405	10.940954205084763	10.77366732408891	10.32856655619917	10.970910662584583	10.650966622864546	11.273437110716717	10.629624906391177	10.6628964279777	10.47272698726302	10.298598495275343	10.569450306828195	10.851491814793743	11.334553254150354	10.808643880553278	11.004852088083075	11.365236793754095	11.146005356335277	11.106056970486513	12.176752698057307	12.982523169898961	11.121916623602257	10.305670475846236	10.348045233307639	9.759465158095518	11.06733631548924	8.081767075656117	10.287991302911033	11.050150670436956	10.572868938401855	10.977671817138967	10.971578548665972	10.407132317709607
